steps,reward,ego_speed,network_speed
57000,-94.39920140487231,8.553998919339225,20.711967807381487
57500,-96.16216928823579,6.738902589211602,18.030745332024424
58000,-93.75238875781463,8.28298644563045,19.35412305249984
58500,-94.42427714661311,7.120158797920504,19.884519715618925
59000,-95.65316900504956,7.231042884701729,17.995881038840682
59500,-95.72906564043265,6.82623288060304,18.24001370493162
60000,-93.01878581733293,8.176362101686326,18.119982221366293
60500,-120.217269329616,7.990363994798005,19.606202636933798
61000,-95.7663796506217,7.095901141435718,19.819936317625153
61500,-93.75280137414903,7.6186377251482424,18.647432778533354
62000,-94.2563888216396,7.687942853572349,18.21386673679912
62500,-95.1454633889442,7.034311387834659,19.75236603077861
63000,-95.3777879247297,7.1771232984076905,17.92846767170111
63500,-96.49198961402743,6.390479887040803,18.564694392535202
64000,-97.29720488670608,6.469160193317212,18.61051856153983
64500,-95.90544098859078,6.8074755658483435,18.96514326526704
65000,-95.36872009358108,6.638153307132856,19.68427598284452
65500,-96.05527609034247,6.955792873933408,18.44076164006941
66000,-94.6276155742749,6.8390692700820885,18.452348534223145
66500,-95.73529544633791,7.4216038219864435,19.907170619088816
67000,-121.56672849754139,6.398619241954862,19.293741099159387
67500,-95.32245470206351,6.562931259684872,15.623162555836767
68000,-95.88645100968371,7.155896111691912,17.821586755962766
68500,-94.24594366453167,7.455172813951698,20.22944690554981
69000,-96.24216257784921,6.451125285414028,20.542936654740632
69500,-95.04762149411265,6.965987091620747,18.898725238038374
70000,-95.199341011936,7.0980423214587764,19.629745449051107
70500,-94.89557955669991,6.964363752270126,19.927232381011745
71000,-95.48709395849474,6.8962645475552975,19.327098111796612
71500,-94.96748262353233,6.768233931109674,18.79420008263737
72000,-95.43947749829192,6.886302201299856,20.23198730863128
72500,-95.68386863771133,7.4914032332872,19.6051006323681
73000,-94.03830244920523,7.541536379633787,18.985301582743134
73500,-94.61331521126735,7.510712024817366,19.073846898624986
74000,-95.15705808854464,6.926588781024426,18.294153202667864
74500,-95.48618626246834,6.8854094329993965,19.202632563068363
75000,-94.75816330430779,7.450324178492705,18.874158001666213
75500,-96.80185404777988,6.524133415329447,18.035012920325844
76000,-95.63312292597806,6.6856118027270135,19.62651791279038
76500,-95.21812719561532,7.254317642209857,18.765557932604413
77000,-95.29364586877483,6.84385412000924,18.949202306281695
77500,-145.56445227793495,7.176116533298985,16.437232280378506
78000,-95.95221567145137,6.3183815716264595,19.266106148761036
78500,-93.6126487575134,7.2785840673906765,18.1209154277434
79000,-121.47495851019866,6.068551181304231,18.320472272331166
79500,-95.05834233657752,7.483244772573679,20.27658387530164
80000,-96.15188329608152,7.116546327406406,15.89336640933539
80500,-95.09662953792922,6.5918419659301595,18.513023459319577
